date,country,operator,ac_type,all_aboard,PASAJEROS A BORDO,crew_aboard,cantidad de fallecidos,passenger_fatalities,crew_fatalities,ground
2009-04-29 06:00:00,Democratic Republic of Congo,Bako Air,Boeing B-737-200,7.0,5.0,2.0,7.0,5.0,2.0,0.0
2009-05-03 12:00:00,Venezuela,Venezuelan Army,Mi-35,18.0,16.0,2.0,18.0,16.0,2.0,0.0
2009-05-20 06:30:00,Indonesia,Indonesian Air Force,Lockheed C-130 Hercules,112.0,98.0,14.0,112.0,98.0,14.0,2.0
2009-05-26 00:00:00,Democratic Republic Congo,Service Air,Antonov An-26,4.0,0.0,4.0,3.0,0.0,3.0,0.0
2009-06-01 00:15:00,Brazil,Air France,Airbus A330-203,228.0,216.0,12.0,228.0,216.0,12.0,0.0
2009-06-07 08:30:00,Canada,Strait Air,Britten-Norman BN-2A-27 Islander,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2009-06-08 00:00:00,India,Indian Air Force,Antonov An-32,13.0,6.0,7.0,13.0,6.0,7.0,0.0
2009-06-29 16:01:00,Indonesia,Aviastar Mandiri,de Havilland Canada DHC-6 Twin Otter 300,3.0,0.0,3.0,3.0,0.0,3.0,0.0
2009-06-30 01:51:00,Comoros,Yemenia Airway,Airbus A310-324,153.0,142.0,11.0,152.0,141.0,11.0,0.0
2009-07-03 00:00:00, Pakistan,Pakistan Army,Mil Mi-17,26.0,24.0,2.0,26.0,24.0,2.0,0.0
2009-07-15 11:33:00,Iran,Caspian Airlines,Tupolev 154M,168.0,153.0,15.0,168.0,153.0,15.0,0.0
2009-07-19 11:50:00,Afghanistan,Vertical-T Air,Mil Mi-8,21.0,18.0,3.0,16.0,13.0,3.0,0.0
2009-07-24 18:20:00,Iran,Aria Airlines,Ilyushin Il-62M,153.0,138.0,15.0,16.0,3.0,13.0,0.0
2009-08-02 10:25:00,Indonesia,Merpati Nusantara Airlines,de Havilland Canada DHC-6 Twin Otter 300,16.0,13.0,3.0,16.0,13.0,3.0,0.0
2009-08-04 14:30:00,Thailand,Bangkok Airlines,ATR-72-212A,72.0,68.0,4.0,1.0,0.0,1.0,0.0
2009-08-08 12:00:00,New York,Liberty Helicopter Sightseeing Tours / Private,Eurocopter AS-350BA / Piper PA-32R-300,9.0,7.0,2.0,9.0,7.0,2.0,0.0
2009-08-11 11:14:00,Papua New Guinea,Airlines  PNG,de Havilland Canada DHC-6 Twin Otter 300,13.0,11.0,2.0,13.0,11.0,2.0,0.0
2009-08-26 05:00:00,Congo,Aero Fret Business,Antonov An-12BK,7.0,2.0,5.0,7.0,2.0,5.0,0.0
2009-09-08 10:30:00,South Kazakistan,Kazakhstan border guard service,Mil Mi-8,13.0,11.0,2.0,10.0,8.0,2.0,0.0
2009-09-24 08:00:00,South Africa,SA Airlink,British Aerospace Jetstream 41,3.0,0.0,3.0,1.0,0.0,1.0,0.0
2009-09-25 23:30:00,South Carolina,Omniflight Helicopters Inc.,Eurocopter AS350-B2,3.0,2.0,1.0,3.0,2.0,1.0,0.0
2009-10-17 12:38:00,Philippines,Victoria Air,Douglas DC-3C,4.0,0.0,4.0,4.0,0.0,4.0,0.0
2009-10-21 15:31:00,United Arab Emirates,Azzi,Boeing 707-330C,6.0,0.0,6.0,6.0,0.0,6.0,0.0
2009-10-22 10:45:00,Netherlands Antilles,Divi Divi Air,Britten-Norman BN-2A-8 Island,10.0,9.0,1.0,1.0,0.0,1.0,0.0
2009-11-01 21:19:00,Russia,Russian Navy,Tupolev Tu-142M3,11.0,0.0,11.0,11.0,0.0,11.0,0.0
2009-11-01 08:49:00,Russia,Russian Ministry of Interior,Ilyushin Il-76,11.0,0.0,11.0,11.0,0.0,11.0,0.0
2009-11-12 13:30:00,Rwanda,Rwandair,Canadair CRJ-100ER,15.0,12.0,3.0,1.0,1.0,0.0,0.0
2009-11-14 02:00:00,Nevada,Mountain Lifeflight,Aerospatiale AS350,3.0,0.0,3.0,3.0,0.0,3.0,0.0
2009-11-28 08:16:00,China,Avient Aviation,McDonnell Douglas MD-11F,7.0,0.0,7.0,3.0,0.0,3.0,0.0
2009-11-29 16:10:00,Canada,Seair Seaplanes,de Havilland Canada DHC-2 Beaver MK- 1,8.0,7.0,1.0,6.0,6.0,0.0,0.0
2010-01-22 00:10:00,Alaska,Alaska Central Express,Beechcraft 1900C-1,2.0,0.0,2.0,2.0,0.0,2.0,0.0
2010-01-25 02:35:00,Lebanon,Ethiopian Airlines,Boeing 737-8AS,90.0,82.0,8.0,90.0,82.0,8.0,0.0
2010-01-25 14:30:00,Brazil,Piquiatuba Taxi Aereo,Embraer EMB-110C Bandeirante,10.0,8.0,2.0,2.0,1.0,1.0,0.0
2010-01-28 11:30:00,Philippines,Philippine Air Force,GAF N22B Nomad,8.0,6.0,2.0,8.0,6.0,2.0,1.0
2010-02-14 00:00:00,Yemen,Yemeni Arm,Helicopter,11.0,9.0,2.0,11.0,9.0,2.0,2.0
2010-04-10 10:41:00,Russia,Polish Air Force,Tupolev 154M,96.0,88.0,8.0,96.0,88.0,8.0,0.0
2010-04-10 03:27:00,Russia,Kamchatka Airlines,Mi-8,18.0,15.0,3.0,10.0,8.0,2.0,0.0
2010-04-13 23:15:00,Mexico,Airborne Freight Company Union,Airbus A300B4-203F,5.0,0.0,5.0,5.0,0.0,5.0,2.0
2010-04-21 21:10:00,Philippines,Interisland Airlines,Antonov An-12BP,6.0,0.0,6.0,3.0,0.0,3.0,0.0
2010-05-12 06:10:00,Libya,Afriqiyah Airways,Airbus A330-202,104.0,93.0,11.0,103.0,92.0,11.0,0.0
2010-05-15 15:10:00,Suriname,Blue Wings Airlines,Antonv An-28,8.0,6.0,2.0,8.0,6.0,2.0,0.0
2010-05-17 09:30:00,Afghanistan,Pamir Airlines,Antonv An-24B,44.0,38.0,6.0,44.0,38.0,6.0,0.0
2010-05-22 06:10:00,India,Air India Express,Boeing 737-8HG,166.0,160.0,6.0,159.0,153.0,6.0,0.0
2010-06-19 10:00:00,Cameroon,Aero Service,CASA 212 Aviocar,11.0,9.0,2.0,11.0,9.0,2.0,0.0
2010-06-23 05:59:00,Canada,Aéropro,Beechcraft A100 King Air,7.0,5.0,2.0,7.0,5.0,2.0,0.0
2010-07-05 17:40:00,Romania,Romainian Air Force,Antonov AN-2,14.0,10.0,4.0,12.0,9.0,3.0,0.0
2010-07-28 09:45:00,Pakistan,Airblue,Airbus A321-231,152.0,146.0,6.0,152.0,146.0,6.0,0.0
2010-07-28 18:22:00,Alaska,US Air Force,McDonnell Douglas C-17A Globemaster III,4.0,0.0,4.0,4.0,0.0,4.0,0.0
2010-08-01 15:15:00,Alaska,All West Freight,Fairchild C-123K,3.0,0.0,3.0,3.0,0.0,3.0,0.0
2010-08-03 01:19:00,Russia,Katekavia Airline,Antonov An-24 V,15.0,12.0,3.0,12.0,11.0,1.0,0.0
2010-08-09 14:45:00,Alaska,GCI Communications Corp.,de Havilland Canada DH-3T Otter,9.0,8.0,1.0,5.0,4.0,1.0,0.0
2010-08-16 01:49:00,Colombia,AIRES Colombia,Boeing B-737-73V,131.0,125.0,6.0,2.0,2.0,0.0,0.0
2010-08-21 14:12:00,Alaska,Branch River Air Service,de Havilland Canada DHC-2 Beaver,4.0,3.0,1.0,4.0,3.0,1.0,0.0
2010-08-24 07:30:00,Nepal,Agni Air,Dornier 228-101,14.0,11.0,3.0,14.0,11.0,3.0,0.0
2010-08-24 22:10:00,China,Henan Airlines,Embraer ERJ-190-100LR,96.0,91.0,5.0,44.0,41.0,3.0,0.0
2010-08-25 13:00:00,Congo Democratic Republic,Filair,Let 410UVP-E,20.0,17.0,3.0,19.0,16.0,3.0,0.0
2010-08-27 00:00:00,Venezuela,Venezuelan National Guard,Mi 17V-5,10.0,9.0,1.0,10.0,8.0,2.0,0.0
2010-09-03 19:39:00,United Arab Emirates,United Parcel Service- UPS,Boeing B747-44AF,2.0,0.0,2.0,2.0,0.0,2.0,0.0
2010-09-04 01:15:00,Fox Glacier Airstrip,Sky Dive New Zealand,Fletcher FU-24-954,9.0,8.0,1.0,9.0,8.0,1.0,0.0
2010-09-13 10:32:00,Venezuela,Conviasa Airline,ATR 42-320,51.0,47.0,4.0,17.0,14.0,3.0,0.0
2010-09-21 00:00:00,Afghanistan,International Security Assistance Force,Sikorsky UH-60 Black Hawk,13.0,11.0,2.0,10.0,8.0,2.0,0.0
2010-10-06 00:00:00,Tajikistan,Tajik National Guard,Mi-8,28.0,24.0,4.0,28.0,24.0,4.0,0.0
2010-10-12 19:50:00,Afghanistan,National Air Cargo,Lockheed L-100 Hercules,8.0,0.0,8.0,8.0,0.0,8.0,0.0
2010-10-21 00:00:00,Congo,Tracep,Let 410UVP,2.0,0.0,2.0,2.0,0.0,2.0,0.0
2010-11-04 17:45:00,Cuba,Aerocaribbean,ATR-72-212,68.0,61.0,7.0,68.0,61.0,7.0,0.0
2010-11-05 07:10:00,Pakistan,JS Air,Beechcraft 1900C-1,21.0,17.0,4.0,21.0,17.0,4.0,0.0
2010-11-25 12:07:00,Russia,NARZ,Mil Mi-8T,10.0,9.0,1.0,7.0,6.0,1.0,0.0
2010-11-28 01:53:00,Pakistan,Sun Way,Ilyushin Il-76TD,8.0,0.0,8.0,8.0,0.0,8.0,4.0
2010-12-04 14:49:00,Russia,Dagestan Airlines,Tupolev Tu-154M,169.0,160.0,9.0,2.0,2.0,0.0,0.0
2010-12-15 15:30:00,Nepal,Tara Air,de Havilland Canada DHC-6 Twin Otter,22.0,19.0,3.0,22.0,19.0,3.0,0.0
2011-01-01 15:25:00,Russia,Kogalmavia,Tupolev Tu-154B-2,124.0,116.0,8.0,3.0,3.0,0.0,0.0
2011-01-09 19:45:00,Iran,Iran Air,Boeing B-727-286,105.0,93.0,12.0,77.0,65.0,12.0,0.0
2011-02-08 16:40:00,South Africa,Majuba Aviation,Pilatus PC-12/47,9.0,7.0,2.0,9.0,7.0,2.0,0.0
2011-02-10 09:45:00,Ireland,Manx2,Swearingen SA-227BC Metro III,12.0,10.0,2.0,6.0,4.0,2.0,0.0
2011-02-14 08:02:00,Honduras,Central American Airways,Let L-410 UVPE-20,14.0,12.0,2.0,14.0,12.0,2.0,0.0
2011-03-21 15:30:00,Congo,Trans Air Cargo,Antonov 12BP,9.0,5.0,4.0,9.0,5.0,4.0,14.0
2011-04-04 13:30:00,Congo,United Nations,Canadair CL-600 CRJ-100ER,33.0,29.0,4.0,32.0,28.0,4.0,0.0
2011-04-19 13:57:00,India,Pawan Hans Helicopters Ltd.,Mil Mi-172,23.0,20.0,3.0,18.0,15.0,3.0,0.0
2011-04-21 14:52:00,Brazil,AmazonavesAir Taxi,Embraer/Piper EMB-810C Seneca,7.0,6.0,1.0,7.0,6.0,1.0,0.0
2011-05-07 14:00:00,Indonesia,Merpati Nusantara Airlines,Xian MA-60,27.0,21.0,6.0,27.0,21.0,6.0,0.0
2011-05-18 20:53:00,Argentina,SOL Lineas Aereas,Saab 340A,22.0,19.0,3.0,22.0,19.0,3.0,0.0
2011-06-20 23:40:00,Russia,RusAir Airlines,Tupolev Tu-134,52.0,43.0,9.0,47.0,39.0,8.0,0.0
2011-07-06 23:00:00,Afghanistan,Silk Way Airlines,Ilyushin76TD,9.0,0.0,9.0,9.0,0.0,9.0,0.0
2011-07-08 15:00:00,Congo,Hewa Bora Airways,Boeing B-727-100,115.0,108.0,7.0,77.0,72.0,5.0,0.0
2011-07-11 11:55:00,Russia,Angara Airlines,Antonov An-24RV,37.0,33.0,4.0,7.0,7.0,0.0,0.0
2011-07-13 11:53:00,Brazil,NOAR Linhas Aéreas,Let L-401UVP-20,16.0,14.0,2.0,16.0,14.0,2.0,0.0
2011-07-26 09:00:00,Morocco,Royal Moroccan Air Force,Lockheed C-130 Hercule,80.0,71.0,9.0,80.0,71.0,9.0,0.0
2011-07-28 04:12:00,South Korean,Asiana Airlines,Boeing B-747-48EF,2.0,0.0,2.0,2.0,0.0,2.0,0.0
2011-08-06 00:00:00,Afghanistan,U.S. Army,Boeing CH-47 Chinook,38.0,33.0,5.0,38.0,32.0,6.0,0.0
2011-08-09 14:34:00,Russia,Avis Amur,Antonov 12,11.0,2.0,9.0,11.0,2.0,9.0,0.0
2011-08-20 12:50:00,Canada,First Air,Boeing B-737-210C(A) Combi,15.0,11.0,4.0,12.0,8.0,4.0,0.0
2011-08-26 19:00:00,Missouri,LifeNet,Eurocopter AS350B2,4.0,3.0,1.0,4.0,3.0,1.0,0.0
2011-09-02 17:48:00,Chile,Chilean Air Force,CASA C-212 Aviocar 300DF,21.0,17.0,4.0,21.0,17.0,4.0,0.0
2011-09-06 18:50:00,Bolivia,Aerocon,Swearingen SA-227BC Metroliner III,9.0,7.0,2.0,8.0,6.0,2.0,0.0
2011-09-07 15:50:00,Russia,YAK Service,Yakovlev 42D,45.0,37.0,8.0,44.0,37.0,7.0,0.0
2011-09-14 12:00:00,Angola,FANA Forca Aerea Nacional Angolana,Embraer 120ER Brasilia,36.0,34.0,2.0,30.0,30.0,0.0,0.0
2011-09-16 16:25:00,Nevada,Aero Trans Corp,North American P-51D-15-NA Mustang,1.0,0.0,1.0,1.0,0.0,1.0,10.0
2011-09-22 13:15:00,Canada,Arctic Sunwest Charters,De Havilland Canada DHC-6-300 Twin Otter,9.0,7.0,2.0,2.0,0.0,2.0,0.0
2011-09-25 07:31:00,Nepal,Buddha Air,Beechcraft 1900D,19.0,16.0,3.0,19.0,16.0,3.0,0.0
2011-09-29 07:38:00,Indonesia,Nusantara Buana Air,CASA NC-212 Aviocar 200,18.0,14.0,4.0,18.0,14.0,4.0,0.0
2011-10-13 17:00:00,Papua New Guinea,Airline PNG,de Havilland Canada DHC-8-102,32.0,28.0,4.0,28.0,26.0,2.0,0.0
2011-10-27 04:12:00,Canada,Northern Thunderbird Air Inc.,Beechcraft 100 King Air,9.0,7.0,2.0,1.0,0.0,1.0,0.0
2011-11-10 12:14:00,Hawaii,Blue Hawaiian Helicopter,Eurocopter EC-130 B4,5.0,4.0,1.0,5.0,4.0,1.0,0.0
2011-11-11 08:55:00,Mexico,Fuerza Aerea Mexicana,Aerospatiale AS 332L1 Super Puma,8.0,7.0,1.0,8.0,7.0,1.0,0.0
2011-12-07 16:45:00,Nevada,Sundance Helicopters Inc.,Aerospatiale AS-350 B2 Ecureuil,5.0,4.0,1.0,5.0,4.0,1.0,0.0
2011-12-26 05:54:00,Florida,unknown,Bell 206B,3.0,2.0,1.0,3.0,2.0,1.0,0.0
2012-01-30 08:45:00,Congo,TRACEP Congo Aviation,Antonov AN-28,6.0,3.0,3.0,3.0,1.0,2.0,0.0
2012-03-15 07:15:00,Puerto Rico,Jet One Express,Convair CV-340,2.0,0.0,2.0,2.0,0.0,2.0,0.0
2012-03-16 10:45:00,Afghanistan,Turkish Army (NATO),Sikorsky S-70A-28,12.0,10.0,2.0,12.0,10.0,2.0,4.0
2012-04-02 07:44:00,Russia,UTAir,ATR 72-201,43.0,39.0,4.0,33.0,29.0,4.0,0.0
2012-04-20 18:40:00,Pakistan,Bhoja Airlines,Boeing 737-236,127.0,121.0,6.0,127.0,121.0,6.0,0.0
2012-04-30 16:30:00,Colombia,Military -Fuerza Aerea Colombiana,Bell 212,13.0,11.0,2.0,13.0,11.0,2.0,0.0
2012-05-09 15:30:00,Indonesia,Sukhoi,Sukhoi Superjet 100-95,45.0,39.0,6.0,45.0,39.0,6.0,0.0
2012-05-14 09:15:00,Nepal,Agni Air,Dornier 228-212,21.0,18.0,3.0,15.0,13.0,2.0,0.0
2012-06-02 15:30:00,Ghana,Allied Air,Boeing B-727-200,4.0,0.0,4.0,4.0,0.0,4.0,12.0
2012-06-03 16:45:00,Nigeria,Dana Air,McDonnell Douglas MD-83,153.0,146.0,7.0,153.0,146.0,7.0,10.0
2012-06-06 00:00:00,Peru,HeliCusco,Sikorsly S-58ET,14.0,12.0,2.0,14.0,12.0,2.0,0.0
2012-06-11 00:00:00,Russia,Illegal flight,Antonov An-2R,13.0,12.0,1.0,13.0,12.0,1.0,0.0
2012-06-21 14:45:00,Indonesia,Indonesian Air Force,Fokker F-27 Friendship 400M,7.0,0.0,7.0,7.0,0.0,7.0,4.0
2012-08-18 16:25:00,Philippines,Aviatour's Fly'n Inc.,PA-34-200 Seneca I,4.0,2.0,2.0,3.0,2.0,1.0,0.0
2012-08-19 08:00:00,Sudan,Alfa Airlines,Antonov An-26-100,32.0,26.0,6.0,32.0,26.0,6.0,0.0
2012-09-12 12:28:00,Russia,Petropavlovsk-Kamchatsky Air Enteprise,Antonov An-28,14.0,12.0,2.0,10.0,8.0,2.0,0.0
2012-09-28 06:15:00,Nepal,Sita Air,Dornier 228-202,19.0,16.0,3.0,19.0,16.0,3.0,0.0
2012-10-07 12:00:00,Sudan,Sudanese Air Force,Antonov An-12BP,22.0,16.0,6.0,15.0,13.0,2.0,0.0
2012-10-07 16:16:00,Antigua,Fly Montserrat,Britten-Norman BN-2A-26 Islander,4.0,3.0,1.0,3.0,2.0,1.0,0.0
2012-11-21 00:00:00,Yemen,Yemen Air Force,Antonov An-26,10.0,0.0,10.0,10.0,0.0,10.0,0.0
2012-11-30 17:50:00,Congo,Aero Service,Ilysushin Il-76T,7.0,0.0,7.0,7.0,0.0,7.0,25.0
2012-12-05 09:45:00,South Africa,South African Air Force,Douglas C47-TP,11.0,5.0,6.0,11.0,5.0,6.0,0.0
2012-12-09 03:30:00,Mexico,Starwood Management LLC,Learjet 25,7.0,5.0,2.0,7.0,5.0,2.0,0.0
2012-12-25 18:55:00,Kazakhstan,Kazakhstan Border Guards,Antonov AN-72-100D,27.0,20.0,7.0,27.0,20.0,7.0,0.0
2012-12-25 08:50:00,Myanmar,Air Bagan,Fokker 100,71.0,65.0,6.0,1.0,0.0,1.0,1.0
2012-12-29 16:33:00,Russia,Red Wings Airlines,Tupolev TU-204-100V,8.0,0.0,8.0,5.0,0.0,5.0,0.0
2013-01-02 20:57:00,Iowa,Med-Trans Corporaion,Bell 407,3.0,2.0,1.0,3.0,2.0,1.0,0.0
2013-01-04 11:40:00,Venezuela,Transaereo 5074,Britten Norman BN-2A-27 Islander,6.0,5.0,1.0,6.0,5.0,1.0,0.0
2013-01-29 13:13:00,Kazakhstan,SCAT Air,Canadair CRJ-200ER,21.0,16.0,5.0,21.0,16.0,5.0,0.0
2013-02-13 18:09:00,Ukraine,South Airlines,Antonov AN-24RV,45.0,41.0,4.0,5.0,5.0,0.0,0.0
2013-03-04 17:55:00,Congo,Compagnie Africaine d' Aviation (CAA),Fokker 50,10.0,4.0,6.0,7.0,1.0,6.0,0.0
2013-03-08 08:15:00,Alaska,Ace Air Cargo,Beechcraft 1900C,2.0,0.0,2.0,2.0,0.0,2.0,0.0
2013-04-13 15:35:00,Indonesia,Lion Air,Boeing B-737-8GP,108.0,101.0,7.0,0.0,0.0,0.0,0.0
2013-04-29 15:25:00,Afghanistan,National Air Cargo,Boeing B-747-428BCF,7.0,0.0,7.0,7.0,0.0,7.0,0.0
2013-05-31 12:11:00,Ontario,Ornge Air Ambulance,Sikorsky S-76,4.0,2.0,2.0,4.0,2.0,2.0,0.0
2013-06-25 00:00:00,India.,Indian Air Force,MI 172 V5 helicopter,20.0,15.0,5.0,20.0,15.0,5.0,0.0
2013-07-06 11:38:00,California,Asiana Airlines,Boeing B-777-28EER,307.0,291.0,16.0,3.0,3.0,0.0,0.0
2013-07-07 11:20:00,Alaksa,Rediske Air,de Havilland Canada DHC-3T,10.0,9.0,1.0,10.0,9.0,1.0,0.0
2013-08-09 08:00:00,Somalia,Ethiopian Air Force,Antonov An-12,6.0,0.0,6.0,4.0,0.0,4.0,0.0
2013-08-14 04:49:00,Alabama,United Parcel Service,Airbus A300F-622R,2.0,0.0,2.0,2.0,0.0,2.0,0.0
2013-10-03 09:32:00,Nigeria,Associated Aviation,Embraer 120RT Brasilia,20.0,13.0,7.0,16.0,11.0,5.0,0.0
2013-10-10 14:50:00,Malaysia,MASwings,de Havilland Canada DHC-6 Twin Otter 310,16.0,14.0,2.0,2.0,1.0,1.0,0.0
2013-10-16 16:10:00,Laos,Lao Airlines,ATR-72-50,49.0,44.0,5.0,49.0,44.0,5.0,0.0
2013-11-03 16:00:00,Bolivia,Aerocon,Swearingen SA227-AC Metro III,18.0,16.0,2.0,8.0,8.0,0.0,0.0
2013-11-09 10:30:00,Borneo,Indonesian Army,Mil- Mi-17B-5,21.0,13.0,8.0,13.0,7.0,6.0,0.0
2013-11-10 18:34:00,Canada,Bearskin Airlines,Swearingen SA227-AC Metro II,7.0,5.0,2.0,5.0,3.0,2.0,0.0
2013-11-17 19:20:00,Russia,Tararstan Airlilnes,Boeing 737-53A,50.0,44.0,6.0,50.0,44.0,6.0,0.0
2013-11-29 20:25:00,Glasgow Scotland,Bond Air Services Ltd.,Eurocopter EC135 T2,3.0,2.0,1.0,3.0,2.0,1.0,5.0
2013-11-29 13:30:00,Nambia,Mozambique Airline,Embraer ERJ-190AR,33.0,27.0,6.0,33.0,27.0,6.0,0.0
2013-12-05 00:00:00,Brazil,Heringer Taxi Aero,Britten Norman BN-2A-3 Islander,5.0,3.0,2.0,5.0,3.0,2.0,0.0
2013-12-26 21:39:00,Russia,IrAvia,Antonov 12,9.0,3.0,6.0,9.0,3.0,6.0,0.0
2014-01-20 16:34:00,Near Petreasa Romania,Scoala Superioara de Aviatie Civla,Britten Norman BN-2A-27 Islander,7.0,5.0,2.0,2.0,1.0,1.0,0.0
2014-02-11 11:59:00,Algeria,Algerian Air Force,Lockheed C-130H-30 Hercules,77.0,73.0,4.0,76.0,72.0,4.0,0.0
2014-02-16 13:15:00,Nepal,Nepal Airlines,de Havilland Canada DHC-6 Twin Otter 300,18.0,15.0,3.0,18.0,15.0,3.0,0.0
2014-02-21 01:45:00,Tunisia,Libyan Air Cargo,Antonov 26,11.0,6.0,5.0,11.0,6.0,5.0,0.0
2014-03-08 02:41:00,South Indian Ocean,Malaysia Airlines,Boeing 777-200,239.0,227.0,12.0,239.0,227.0,12.0,0.0
2014-03-18 07:52:00,Washington,Helicopters Inc / KOMO TV,Urocopter AS350 B2,2.0,1.0,1.0,2.0,1.0,1.0,0.0
2014-04-19 19:45:00,Mexico,Lineas Aereas Comerciales,British Aerospace BAe 125-700A Hawker,8.0,6.0,2.0,8.0,6.0,2.0,0.0
2014-04-20 15:30:00,Finland,Suomen Urheiluilmailijat,Aerocomp Comp Air 8,8.0,7.0,1.0,8.0,7.0,1.0,0.0
2014-05-08 12:45:00,Colombia,Alisansa Colombia,Douglas DC-3C,6.0,0.0,6.0,6.0,0.0,6.0,0.0
2014-05-17 08:00:00,Laos,Laos Air Force,Antonov 74TK-300,17.0,11.0,6.0,16.0,10.0,6.0,0.0
2014-06-14 00:50:00,Ukraine,Ukraine Air Force,Ilyushin 76MD,49.0,40.0,9.0,49.0,40.0,9.0,0.0
2014-07-02 00:00:00,Kenya,Skyward International Aviation,Fokker 50,4.0,0.0,4.0,4.0,0.0,4.0,0.0
2014-07-07 07:50:00,Vietnam,Vietnam People's Army Air Force,Mil Mi-171,23.0,21.0,2.0,18.0,15.0,3.0,0.0
2014-07-17 16:19:00,Ukraine,Malaysia Airlines,Boeing 777-2H6ER,298.0,283.0,15.0,298.0,283.0,15.0,0.0
2014-07-23 19:06:00,Taiwan,TransAsia Airways,ATR 72-500,58.0,54.0,4.0,48.0,44.0,4.0,0.0
2014-07-24 01:47:00,Mali,Air Algerie,Mc Donnell Douglas MD-83,116.0,110.0,6.0,116.0,110.0,6.0,0.0
2014-08-10 09:18:00,Iran,Sepahan Airlines,HESA Iran-140-100,48.0,40.0,8.0,39.0,31.0,8.0,0.0
2014-08-30 02:44:00,Algeria,Ukraine Air Alliance,Antonov An-12BK,7.0,5.0,2.0,7.0,5.0,2.0,0.0
2014-08-31 19:45:00,Tanzania,Safari Express Cargo,Fokker F-27 MK 500,3.0,1.0,2.0,3.0,1.0,2.0,0.0
2014-09-20 09:35:00,Papua New Guinea,Hevlift,de Havilland Canada DHC-6 Twin Otter 300,9.0,7.0,2.0,4.0,2.0,2.0,0.0
2014-10-04 01:56:00,Texas,Air Evac Lifeteam,Bell 206L,4.0,1.0,3.0,2.0,1.0,1.0,0.0
2014-12-28 03:00:00,Congo,Air Sirin,Antonov An-26,6.0,0.0,6.0,6.0,0.0,6.0,0.0
2014-12-28 06:18:00,Java Sea,AirAsia,Airbus A-320-216,162.0,155.0,7.0,162.0,155.0,7.0,0.0
2015-01-18 00:00:00,Syria,Syrian Air Force,Antonov An-26,37.0,35.0,2.0,37.0,35.0,2.0,0.0
2015-02-04 10:55:00,Taiwan,Transasia,ATR 72-600,58.0,53.0,5.0,43.0,39.0,4.0,0.0
2015-03-09 00:00:00,Argentina,Private,Both Eurocopter AS350B3,10.0,8.0,2.0,10.0,8.0,2.0,0.0
2015-03-24 10:53:00,France,Germanwings,Airbus A320-211,150.0,144.0,6.0,150.0,144.0,6.0,0.0
2015-06-25 13:43:00,Alaska,Promech Air,de Havilland DHC-3T Vazar TurbineOtter,9.0,8.0,1.0,9.0,8.0,1.0,0.0
2015-06-30 11:48:00,Indonesia,Indonesian Air Force,Lockheed C130-B Hercules,122.0,110.0,12.0,122.0,110.0,12.0,19.0
2015-07-31 00:00:00,Colombia,Colombia Air Force,CASA CN-235-100,11.0,0.0,11.0,11.0,0.0,11.0,0.0
2015-08-12 08:45:00,Indonesia,Komala Air,Pacific Aerospace,6.0,4.0,2.0,1.0,0.0,1.0,0.0
2015-08-16 14:55:00,Papua,Trigana Air Service,ATR 42-300,54.0,49.0,5.0,54.0,49.0,5.0,0.0
2015-09-05 19:08:00,Senegal,Senegalair,Hawker Siddeley HS-125,7.0,5.0,2.0,7.0,2.0,5.0,0.0
2015-09-15 06:24:00,Alaska,Rainbow King Lodge,de Havilland Canada DHC 3T Turbine Otter,7.0,6.0,1.0,3.0,3.0,0.0,0.0
2015-10-02 00:19:00,Afghanistan,U.S. Army,Lockheed C-130J Hercules,11.0,5.0,6.0,11.0,5.0,6.0,2.0
2015-10-02 14:29:00,Indonesia,Avistar Mandari,de Havilland DHC-6 Twin Otter,10.0,7.0,3.0,10.0,7.0,3.0,0.0
2015-10-31 08:30:00,Indonesia,Trigana Air Service,de Havilland DCH-4T Caribou,4.0,0.0,4.0,4.0,0.0,4.0,0.0
2015-10-31 06:13:00,Egypt,Metrojet,Airbus A321-231,224.0,217.0,7.0,224.0,217.0,7.0,0.0
2015-11-04 09:00:00,South Sudan,Allied Services Limited,Antonov 12BK,43.0,38.0,5.0,41.0,37.0,4.0,0.0
2015-11-21 11:55:00,New Zealand,Alpine Adventures,Aerospatiale AS 350B2 Ecureuil,7.0,6.0,1.0,7.0,6.0,1.0,0.0
2015-11-24 10:15:00,Russia,Turuhan Avia,Mil MI-8T,26.0,22.0,4.0,15.0,13.0,2.0,0.0
2016-01-08 00:20:00,Sweden,West Air Sweden,Canadair CRJ-200,2.0,0.0,2.0,2.0,0.0,2.0,0.0
2016-02-02 00:00:00,Somalia,Daallo Airlines,Airbus A321-111,72.0,72.0,0.0,1.0,1.0,0.0,0.0
2016-02-24 08:15:00,Nepal,Tara Air,de Havilland DHC-6 Twin Otter 400,23.0,20.0,3.0,23.0,20.0,3.0,0.0
2016-02-26 00:00:00,Nepal,Kasthamandap Airlines,PAC 750XL,11.0,9.0,2.0,2.0,0.0,2.0,0.0
2016-03-09 09:05:00,Bangladesh,True Aviation Ltd.,Antonov AN-26,4.0,0.0,4.0,3.0,0.0,3.0,0.0
2016-03-15 14:30:00,Ecuador,Ecuador Army,IAI Attava 201,22.0,19.0,3.0,22.0,19.0,3.0,0.0
2016-03-19 03:41:00,Russia,Flydubai,Boeing 737-8KN (WL),62.0,55.0,7.0,62.0,55.0,7.0,0.0
